smiles,sources
Clc1ccc2nc(-c3ccccc3)nc(Cl)c2c1,hiv;hiv:train
Clc1ccc2nc(CCSCCc3nc4ccc(Cl)cc4[nH]3)[nH]c2c1,hiv;hiv:valid
Clc1ccc2nc3c(c(-c4ccccc4)nn3-c3ccccc3)c(-c3ccccc3)c2c1,hiv;hiv:train
Clc1ccc2nc3nc(-c4ccccc4)c(-c4ccccc4)nc3nc2c1,hiv;hiv:train
Clc1ccc2nc3occ(Br)c3cc2c1,hiv;hiv:train
Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,lipo;lipo:valid
Clc1ccc2nncc(N3CC3)c2c1,hiv;hiv:train
Clc1ccc2noc(-c3ccccc3)c2c1,hiv;hiv:train
Clc1ccc2nsnc2c1,hiv;hiv:train
Clc1ccc2nsnc2c1NC1=NCCN1,lipo;lipo:train;tox21;tox21:test
Clc1ccc2sc(-n3ccc4ccccc43)nc2c1,hiv;hiv:train
Clc1ccc2sc3c(c2c1)CCNC3,hiv;hiv:train
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,esol;esol:train
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,tox21;tox21:train
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,esol;esol:train
Clc1cccc(-c2ccc[nH]2)c1,hiv;hiv:train
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,esol;esol:train
Clc1cccc(-c2ccccc2)c1,esol;esol:train
Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,lipo;lipo:train
Clc1cccc(-c2nc3cccc4c3n2Cc2ncccc2-4)c1,hiv;hiv:train
Clc1cccc(-c2nnc(-c3nn(-c4ccccc4)c4nc5ccccc5nc34)o2)c1,hiv;hiv:train
Clc1cccc(-c2sc(-c3cccs3)cc2Cc2cccs2)c1,hiv;hiv:train
Clc1cccc(-c2sc(-c3ccsc3)cc2Cc2ccsc2)c1,hiv;hiv:train
Clc1cccc(-n2cccc2)c1,hiv;hiv:train
Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,lipo;lipo:test
Clc1cccc(Br)c1,esol;esol:train
Clc1cccc(C(Cl)(Cl)Cl)n1,esol;esol:train;tox21;tox21:train
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,tox21;tox21:valid
Clc1cccc(C2=NOC3COC4C=CC=CC4OCC23)c1,hiv;hiv:train
Clc1cccc(C2N3CCCCC3C3c4[nH]c5ccccc5c4CCN32)c1,hiv;hiv:train
Clc1cccc(C2ON=C(c3ccccc3)N2C23CC4CC(CC(C4)C2)C3)c1Cl,hiv;hiv:train
Clc1cccc(C2SCc3nc4ccccc4n32)c1,hiv;hiv:train
Clc1cccc(C2SCc3nc4ccccc4n32)c1Cl,hiv;hiv:train
Clc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1Cl,hiv;hiv:train
Clc1cccc(Cl)c1,esol;esol:train;freesolv;freesolv:train;tox21;tox21:train
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,esol;esol:train;freesolv;freesolv:train
Clc1cccc(Cl)c1-c1ccccc1,esol;esol:train
Clc1cccc(Cl)c1-c1nnc2cccc(Cl)n12,lipo;lipo:train
Clc1cccc(Cl)c1/C(=C/n1cncn1)OC1CCCCCC1,lipo;lipo:train
Clc1cccc(Cl)c1C1CSc2ccccc2N=C1c1ccccc1,hiv;hiv:test
Clc1cccc(Cl)c1C1ON=C(c2ccccc2)N1C12CC3CC(CC(C3)C1)C2,hiv;hiv:train
Clc1cccc(Cl)c1C1SCc2nc3cc4ccccc4cc3n21,hiv;hiv:train
Clc1cccc(Cl)c1C1SCc2nc3ccccc3n21,hiv;hiv:train
Clc1cccc(Cl)c1C1SCc2nc3ncccc3n21,hiv;hiv:train
Clc1cccc(Cl)c1C=NC12CC3CC(CC(C3)C1)C2,hiv;hiv:train
Clc1cccc(Cl)c1Cl,esol;esol:train;freesolv;freesolv:train;tox21;tox21:train
Clc1cccc(Cl)c1N=C1NCCN1,tox21;tox21:test
Clc1cccc(Cl)c1NC1=NCCN1,bbbp;bbbp:train
Clc1cccc(Cl)c1NC1=NCCO1,bbbp;bbbp:train
Clc1cccc(Cl)c1Nc1ccccc1Cc1nc2ccccc2[nH]1,hiv;hiv:train
Clc1cccc(I)c1,esol;esol:train
Clc1cccc(N2CCN(CCCN3CCc4c([nH]c5ccccc45)C3c3cccnc3)CC2)c1,hiv;hiv:train
Clc1cccc(N2CCN(CCN3CCc4c([nH]c5ccccc45)C3c3cccnc3)CC2)c1,hiv;hiv:train
Clc1cccc(N2CCNCC2)c1,tox21;tox21:train
Clc1cccc(N=CC=CNc2cccc(Cl)c2)c1,hiv;hiv:train
Clc1cccc(NC(c2ccccc2)=[N+]2CCCCC2)c1,hiv;hiv:train
Clc1cccc(NC2=NCCN=C(Nc3cccc(Cl)c3)SS2)c1,hiv;hiv:train
Clc1cccc(NC2=NCCN=C(Nc3cccc(Cl)c3Cl)SS2)c1Cl,hiv;hiv:train
Clc1cccc(Nc2ncnc3ccccc23)c1,lipo;lipo:train
Clc1cccc(SC2CCNCC2)n1,tox21;tox21:valid
Clc1cccc(Sc2ccccc2)c1,hiv;hiv:train
Clc1cccc2[nH]c(-c3ccncc3)nc12,hiv;hiv:test
Clc1cccc2[nH]ncc12,hiv;hiv:train;lipo;lipo:train
Clc1cccc2c(N3CC3)cnnc12,hiv;hiv:train
Clc1cccc2c1OCC1C(c3ccccc3)=NN(c3ccccc3)C21,hiv;hiv:train
Clc1cccc2c1Oc1ccccc1O2,freesolv;freesolv:valid
Clc1cccc2ccccc12,esol;esol:train;tox21;tox21:train
Clc1cccc2cn[nH]c12,lipo;lipo:train
Clc1cccc2nn3ccnc3n12,hiv;hiv:test
Clc1cccc2nncc(N3CC3)c12,hiv;hiv:train
Clc1ccccc1,esol;esol:train;freesolv;freesolv:train;tox21;tox21:train
Clc1ccccc1-c1ccccc1,esol;esol:train;freesolv;freesolv:train
Clc1ccccc1-c1ccccc1Cl,esol;esol:train;tox21;tox21:train
Clc1ccccc1-c1cnn[nH]1,lipo;lipo:test
Clc1ccccc1-c1nc(-c2ccncc2)no1,tox21;tox21:valid
Clc1ccccc1-c1nc2cc(C34CC5CC(CC(C5)C3)C4)ccc2[nH]1,hiv;hiv:train
Clc1ccccc1-c1nn2c(CCCCCCCCc3nnc4sc(-c5ccccc5Cl)nn34)nnc2s1,hiv;hiv:train
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,tox21;tox21:test
Clc1ccccc1Br,esol;esol:train
Clc1ccccc1C(=Nc1ccccc1)C(=Nc1ccccc1)c1ccccc1Cl,hiv;hiv:test
Clc1ccccc1C(SCc1ccccc1)SCc1ccccc1,hiv;hiv:train
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,bbbp;bbbp:test;hiv;hiv:train;tox21;tox21:valid
Clc1ccccc1C(n1cc(Br)cn1)n1cc(Br)cn1,hiv;hiv:train
Clc1ccccc1C(n1ncc2ccccc21)n1ncc2ccccc21,hiv;hiv:valid
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,bbbp;bbbp:valid
Clc1ccccc1C1=NN(c2ccccc2)C2c3cc(Br)ccc3OCC12,hiv;hiv:train
Clc1ccccc1C1=NN(c2ccccc2)C2c3ccccc3OCC12,hiv;hiv:train
Clc1ccccc1C1N2CCCCC2C2c3[nH]c4ccccc4c3CCN21,hiv;hiv:train
Clc1ccccc1C1SCc2nc3ccccc3n21,hiv;hiv:train
Clc1ccccc1C1SCc2nc3ncccc3n21,hiv;hiv:train
Clc1ccccc1C=C1c2ccccc2-c2nc3ccccc3nc21,hiv;hiv:test
Clc1ccccc1C=CC1(c2ccccc2)OCCO1,hiv;hiv:train
Clc1ccccc1C=NCC1CCC(CN=Cc2ccccc2Cl)CC1,hiv;hiv:test
Clc1ccccc1CN1CCc2sccc2C1,lipo;lipo:train;tox21;tox21:train
Clc1ccccc1CN1COc2c(cc(Cl)c3cccnc23)C1,hiv;hiv:train
Clc1ccccc1CN1COc2c(ccc3ccccc23)C1,hiv;hiv:train
Clc1ccccc1CN1COc2c(ccc3cccnc23)C1,hiv;hiv:train
Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1,lipo;lipo:train
Clc1ccccc1CSc1ccc2nncc(SCc3ccccc3Cl)c2c1,hiv;hiv:train
Clc1ccccc1CSc1cnnc2ccccc12,hiv;hiv:train
Clc1ccccc1C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,hiv;hiv:train
Clc1ccccc1Cl,esol;esol:train;freesolv;freesolv:train;tox21;tox21:train
Clc1ccccc1I,esol;esol:train
Clc1ccccc1N1CCNCC1,tox21;tox21:train
Clc1ccccc1OCc1nc2ccccc2[nH]1,hiv;hiv:train
Clc1ccccn1,freesolv;freesolv:train;tox21;tox21:train
Clc1cccnc1,freesolv;freesolv:train
Clc1ccnc(Cl)n1,tox21;tox21:train
Clc1ccnc2c1ccc1c(Cl)ccnc12,hiv;hiv:train
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,tox21;tox21:test
Clc1cnc(Oc2ccccc2)c2ccccc12,hiv;hiv:test
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,bbbp;bbbp:train
Clc1cnnc2[nH]cnc12,hiv;hiv:test
Clc1n[nH]c2cccc(Nc3ccnc(Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)n3)c12,lipo;lipo:train
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,tox21;tox21:train
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,tox21;tox21:train
Clc1nc(Cl)c2sc(=[Se])sc2n1,hiv;hiv:train
Clc1nc(Cl)nc(-c2ccccc2)n1,hiv;hiv:train
Clc1nc(Cl)nc(-c2cccn2-c2ccccc2)n1,hiv;hiv:test
Clc1nc(Cl)nc(Cl)n1,tox21;tox21:train
Clc1nc(Cl)nc(N2CCCc3ccccc32)n1,hiv;hiv:test
Clc1nc(Cl)nc(NC23CC4CC(CC(C4)C2)C3)n1,hiv;hiv:train
Clc1nc(Cl)nc(NCCBr)n1,hiv;hiv:train
Clc1nc(Cl)nc(Nc2cccc3ccccc23)n1,hiv;hiv:train
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,hiv;hiv:train
Clc1nc(Cl)nc(Nc2ncccn2)n1,hiv;hiv:test
Clc1nc(NC23CC4CC(CC(C4)C2)C3)nc(NC23CC4CC(CC(C4)C2)C3)n1,hiv;hiv:train
Clc1nc(NC2CCCCC2)nc(NC2CCCCC2)n1,hiv;hiv:test
Clc1nc(Nc2nc3ccccc3[nH]2)nc(Cl)c1-c1ccccc1,hiv;hiv:train
Clc1nc(Nc2nc3ccccc3[nH]2)nc(Cl)c1Cc1ccccc1,hiv;hiv:train
Clc1nc2cc3c(cc2n2cccc12)oc1ccccc13,hiv;hiv:train
Clc1nc2cc3nc(Cl)c(Cl)nc3cc2nc1Cl,hiv;hiv:train
Clc1nc2ccccc2nc1Cl,tox21;tox21:train
Clc1nc2nc3ccccc3nc2nc1Cl,hiv;hiv:train
Clc1ncc(Cl)c(Cl)n1,hiv;hiv:train
Clc1ncccc1SSc1cccnc1Cl,hiv;hiv:test
Clc1ncnc2c1ncn2CCCCCCCCCCCCn1cnc2c(Cl)ncnc21,hiv;hiv:train
Clc1nn2nnnc2c2ccccc12,hiv;hiv:train
Clc1nnc(-c2ccccc2)s1,hiv;hiv:test
Clc1nnc(Cl)c2ccccc12,tox21;tox21:train
Clc1nncc2sc(-c3ccccc3)nc12,hiv;hiv:train
Clc1nssc1=Nc1nonc1-c1ccccc1,hiv;hiv:train
Clc1sc(Cl)c(Cl)c1Cl,tox21;tox21:train
Cn1[nH]c(=N)nc1N=S(C)(C)=N,hiv;hiv:train
Cn1[nH]c(=O)ccc1=O,hiv;hiv:train
Cn1c(-c2ccc(-c3cc(-c4cccs4)c(-c4cccs4)n3C)cc2)cc(-c2cccs2)c1-c1cccs1,hiv;hiv:train
Cn1c(-c2ccc(Br)cc2)cc2nc(S)nc(N)c2c1=O,hiv;hiv:test
Cn1c(-c2ccc(O)nc2)nc2ccccc21,lipo;lipo:test
Cn1c(-c2cccc(N)c2)[n+](C)c2ccccc21.[I-],hiv;hiv:train
Cn1c(-c2cccc([N+](=O)[O-])c2)[n+](C)c2ccccc21.[I-],hiv;hiv:train
Cn1c(-c2ccccc2)c(CCNC(=O)C2CCC2)c2ccccc21,hiv;hiv:train
Cn1c(-c2ccccc2)cc(-c2ccc3c(c2)OCO3)c1-c1cccs1,hiv;hiv:train
Cn1c(-c2ccccc2)cc(-c2ccc3c(c2)OCO3)c1-c1ccsc1,hiv;hiv:train
Cn1c(-c2ccccc2)cc(-c2cccs2)c1-c1ccsc1,hiv;hiv:train
Cn1c(-c2ccccc2)cc(-c2ccsc2)c1-c1ccsc1,hiv;hiv:train
Cn1c(-c2ccccc2)cc2c3ccsc3c3ccsc3c21,hiv;hiv:train
Cn1c(-c2ccccc2)cc2onc(-c3ccncc3)c2c1=O,lipo;lipo:valid
Cn1c(-c2cccs2)cc(-c2ccccc2)c1-c1cccs1,hiv;hiv:train
Cn1c(-c2cccs2)cc(-c2cccs2)c1-c1ccco1,hiv;hiv:train
Cn1c(-c2cccs2)cc(-c2cccs2)c1-c1cccs1,hiv;hiv:train
Cn1c(-c2cccs2)cc(-c2ccsc2)c1-c1cccs1,hiv;hiv:train
Cn1c(-c2cccs2)cc(-c2ccsc2)c1-c1ccsc1,hiv;hiv:train
Cn1c(-c2ccncc2)cc2onc(-c3ccccc3)c2c1=O,lipo;lipo:test
Cn1c(-c2csc(-c3ccc(Cl)cc3)n2)n[nH]c1=S,hiv;hiv:train
Cn1c(=N)[nH]c2[nH]cnc2c1=O,tox21;tox21:test
Cn1c(=N)[nH]c2c3ccc(O)nc3ccc21,hiv;hiv:valid
Cn1c(=N)c(C#N)c2n(c1=S)CCCCCCC2,hiv;hiv:train
Cn1c(=N)c2cnn(-c3ccccc3)c2n(C)c1=O,hiv;hiv:train
Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,lipo;lipo:test
Cn1c(=N)n[n+]([O-])c2ccccc21,hiv;hiv:train
Cn1c(=NN=C2C=C3CCCCC3(C)CC2)sc2ccccc21,hiv;hiv:train
Cn1c(=NS(=O)(=O)c2ccccc2)n(S(=O)(=O)c2ccccc2)c2ccccc21,hiv;hiv:train
Cn1c(=Nc2ccc(Cl)cc2)sc2ccccc21,hiv;hiv:train
Cn1c(=Nc2ccccc2[N+](=O)[O-])sc2ccccc21,hiv;hiv:train
Cn1c(=O)[c-]2c(no[n+]2=O)n(C)c1=O,hiv;hiv:train
Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)n(C)c21,hiv;hiv:train
Cn1c(=O)[nH]c(O)c(N=O)c1=O,hiv;hiv:train
Cn1c(=O)[nH]c2[nH]c3ccccc3c2c1=O,hiv;hiv:train
Cn1c(=O)[nH]c2c([nH]c(=O)c(=O)n2C)c1=O,hiv;hiv:train
Cn1c(=O)[nH]c2c(c1=O)CCCS2,hiv;hiv:test
Cn1c(=O)[nH]c2c(c1=O)Cc1ccccc1S2(=O)=O,hiv;hiv:valid
Cn1c(=O)[nH]c2nccnc2c1=O,hiv;hiv:train
Cn1c(=O)[nH]c2ncn(C)c2c1=O,bbbp;bbbp:train
Cn1c(=O)[nH]c2nncnc2c1=O,hiv;hiv:train
Cn1c(=O)[nH]c2sc3c(c2c1=N)CCCC3,hiv;hiv:train
Cn1c(=O)[nH]n(-c2ccc3ccccc3c2)c1=O,hiv;hiv:train
Cn1c(=O)[nH]n(C2Cn3c(=O)n(C)c(=O)n3-c3ccccc32)c1=O,hiv;hiv:train
Cn1c(=O)c(-c2ccccc2)c(N=[N+]=[N-])c2ccccc21,hiv;hiv:train
Cn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,hiv;hiv:train
Cn1c(=O)c(=O)n(C)c2nc3ccccc3nc21,hiv;hiv:test
Cn1c(=O)c(Br)c(C=O)n(CCO[N+](=O)[O-])c1=O,hiv;hiv:train
Cn1c(=O)c(C#N)c2n(c1=S)CCCCCCC2,hiv;hiv:train
Cn1c(=O)c(C(=O)NC(=O)NCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCCCNC(=O)NC(=O)c2cn(Cc3ccccc3)c(=O)n(C)c2=O)cn(Cc2ccccc2)c1=O,hiv;hiv:valid
Cn1c(=O)c(C(=O)NC(=O)OCc2ccccc2)cn(CCCOC(=O)CCCCCCCCC(=O)OCCCn2cc(C(=O)NC(=O)OCc3ccccc3)c(=O)n(C)c2=O)c1=O,hiv;hiv:train
Cn1c(=O)c(C(=O)Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)c(O)c2ccccc21,hiv;hiv:train
Cn1c(=O)c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)c3ccccc3n(C)c2=O)cc2ccccc21,hiv;hiv:train
Cn1c(=O)c(C(c2ccccc2)c2c(O)c3ccccc3n(C)c2=O)c(O)c2ccccc21,hiv;hiv:train
Cn1c(=O)c(C2c3ccccc3Oc3c2c(=O)n(C)c2ccccc32)c(O)c2ccccc21,hiv;hiv:valid
Cn1c(=O)c(CC(C(=O)O)C(=O)O)nc2ccccc21,hiv;hiv:train
Cn1c(=O)c(Cc2c(O)c3ccccc3n(C)c2=O)c(O)c2ccccc21,hiv;hiv:valid
Cn1c(=O)c(Cl)c(N=[N+]=[N-])c2ccccc21,hiv;hiv:train
Cn1c(=O)c(N=Nc2c(=O)n(C)c(=O)n3c2[nH]c2ccccc23)c2[nH]c3ccccc3n2c1=O,hiv;hiv:valid
Cn1c(=O)c(NC(=O)C(Cl)(Cl)Cl)nc2ccccc21,hiv;hiv:train
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,lipo;lipo:valid
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,lipo;lipo:valid
Cn1c(=O)c(S(C)=O)c(O)c2ccccc21,hiv;hiv:train
Cn1c(=O)c([N+](=O)[O-])c(N=[N+]=[N-])c2ccccc21,hiv;hiv:train
Cn1c(=O)c([N+](=O)[O-])c2[nH]ncn2c1=O,hiv;hiv:test
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,tox21;tox21:train
Cn1c(=O)c2[nH]c(N=O)nc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2[nH]cnc2n(C)c1=O,bbbp;bbbp:train;esol;esol:train;lipo;lipo:train;tox21;tox21:train
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,bbbp;bbbp:test
Cn1c(=O)c2[nH]cnc2n(CC(=O)O)c1=O,hiv;hiv:train
Cn1c(=O)c2[nH]cnc2n(CC(N)=O)c1=O,hiv;hiv:train
Cn1c(=O)c2c(-c3ccc(S(C)(=O)=O)o3)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,lipo;lipo:train
Cn1c(=O)c2c(-c3ccccc3)onc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,lipo;lipo:train
Cn1c(=O)c2c(=O)c(=O)[nH][nH]c2n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(=O)cc(N)[nH]c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c([nH]c(=N)n2C2OC(CO)C(O)C2O)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(c3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2)n(C)c1=O,hiv;hiv:valid
Cn1c(=O)c2c(c3cc(O)ccc31)OC(C(C)(C)O)C2,hiv;hiv:test
Cn1c(=O)c2c(n(C)c1=O)=NC=c1c(=O)n(C)c(=O)n(C)c1=NC=2,hiv;hiv:valid
Cn1c(=O)c2c(n(C)c1=O)n1c(=O)c3ccccc3nc1n2C,hiv;hiv:train
Cn1c(=O)c2c(nc(CCCCCc3nc4c(c(=O)n(C)c(=O)n4C)n3C)n2C)n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(nc(C[N+]3([O-])CCOCC3)n2C)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc(NCCCCl)n2CC(=O)NCCCCl)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc(NCCCCl)n2CC(=O)O)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc(NCCO)n2Cc2ccccc2)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc(NCC[N+](C)(C)C)n2C)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc(NCC[N+](C)(C)Cc3ccc(Cl)cc3)n2C)n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(nc(NN=Cc3cccc(Br)c3)n2C)n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(nc(Nc3ccc(Cl)cc3)n3c(=O)n(-c4ccccc4)c(=O)n23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3[nH]c(=O)c(Br)cn32)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(C)c(=O)c4ccccc4n23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(CC(O)CCl)c(=O)ccn23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(CCCCl)c(=O)ccn23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(Cc4ccccc4)c(=O)c(Br)cn23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(Cc4ccccc4)c(=O)c(NCCBr)cn23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n(Cc4ccccc4)c(=O)c(NCCCBr)cn23)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n2C(CCl)CO3)n(C)c1=O,hiv;hiv:valid
Cn1c(=O)c2c(nc3n2CC(=O)N3CCCCl)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n2CCC(=O)N3CCCCl)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n2CCCC(=O)N3CC(O)CCl)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3n2CCCC(=O)N3CCCCl)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3sc4c(n32)C(=O)c2c(O)ccc(O)c2C4=O)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3sc4ccccc4c(=O)n32)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3sc4nc5ccccc5nc4n32)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nc3sc4ncccc4c(=O)n32)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(ncn2C)n(C)c1=O,bbbp;bbbp:train;esol;esol:train;freesolv;freesolv:test;lipo;lipo:train;tox21;tox21:train
Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,hiv;hiv:test
Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,tox21;tox21:train
Cn1c(=O)c2c(ncn2CC(=O)NC23CC4CC(CC(C4)C2)C3)n(C)c1=O,hiv;hiv:valid
Cn1c(=O)c2c(ncn2CC(=O)NN=C2SCC(=O)N2Cc2ccccc2)n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,tox21;tox21:train
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,esol;esol:train;lipo;lipo:train;tox21;tox21:train
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,tox21;tox21:test
Cn1c(=O)c2c(ncn2CCCCOc2ccc3c(c2)[n+]([O-])n[c-](N)[n+]3=O)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(ncn2CCCCn2ccnc2[N+](=O)[O-])n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,bbbp;bbbp:train
Cn1c(=O)c2c(ncn2CCNC(CO)C(O)c2ccc([N+](=O)[O-])cc2)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,bbbp;bbbp:train
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,tox21;tox21:train
Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,tox21;tox21:valid
Cn1c(=O)c2c(ncn2Cc2ccc(O)c([N+](=O)[O-])c2)n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(nnc(-c3ccccc3)[n+]2[O-])n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c(no[n+]2[O-])c2ccccc21,hiv;hiv:train
Cn1c(=O)c2c3ccccc3c(C(=O)c3ccccc3)n2c2ccccc21,hiv;hiv:valid
Cn1c(=O)c2c3ccccc3n(C)c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2c3oc(=O)cc(O)c3c(=O)n3c4ccccc4n(c1=O)c23,hiv;hiv:valid
Cn1c(=O)c2cc(O)cnc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2ccc(-c3ccc(Br)cc3)nc2n(C)c1=O,hiv;hiv:valid
Cn1c(=O)c2ccccc2[n+]2c(-c3cccc([N+](=O)[O-])c3)csc12.[Br-],hiv;hiv:train
Cn1c(=O)c2ccccc2c2nc3ccccc3nc21,hiv;hiv:valid
Cn1c(=O)c2nc(-c3ccc(Cl)c(Cl)c3)c(-c3ccc(Cl)c(Cl)c3)nc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(-c3ccc(Cl)cc3)oc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(-c3ccccc3)nnc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(-c3ccccc3)nnc2n(CCO)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(-c3ccccc3)oc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(-c3cccnc3)[nH]c2n(C)c1=O,lipo;lipo:valid
Cn1c(=O)c2nc(-c3cccnc3)cnc2n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2nc(N3CCCCC3)cnc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(N3CCOCC3)cnc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(N=NNc3nncs3)[nH]c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(N=Nn3ccc4ccccc43)[nH]c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(NCC3CCCCC3)sc2n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2nc(NCCO)cnc2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(NCc3ccccc3)sc2n(C)c1=O,hiv;hiv:test
Cn1c(=O)c2nc(NN)[nH]c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(Nc3cccc(Cl)c3)[nH]c2n(C)c1=O,hiv;hiv:train
Cn1c(=O)c2nc(Nc3ccccc3)[nH]c2n(C)c1=O,hiv;hiv:train
